id_material,titulo,tipo,area,nivel,descricao,autor,area_BD,area_Estatística,area_Gestão,area_Hardware,area_IA,area_IoT,area_Programação,area_Segurança,area_UX,nivel_norm,tipo_artigo,tipo_livro,tipo_vídeo
9269,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9270,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9271,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9272,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9273,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9274,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9275,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9276,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9277,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9278,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9279,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9280,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9281,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9282,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9283,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9284,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9285,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9286,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9287,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9288,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9289,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9290,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9291,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9292,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9293,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9294,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9295,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9296,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9297,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9298,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9299,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9300,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9301,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9302,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9303,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9304,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9305,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9306,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9307,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9308,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9309,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9310,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9311,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9312,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9313,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9314,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9315,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9316,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9317,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9318,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9319,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9320,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9321,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9322,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9323,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9324,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9325,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9326,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9327,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9328,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9329,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9330,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9331,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9332,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9333,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9334,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9335,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9336,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9337,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9338,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9339,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9340,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9341,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9342,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9343,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9344,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9345,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9346,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9347,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9348,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9349,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9350,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9351,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9352,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9353,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9354,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9355,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9356,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9357,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9358,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9359,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9360,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9361,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9362,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9363,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9364,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9365,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9366,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9367,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9368,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9369,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9370,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9371,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9372,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9373,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9374,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9375,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9376,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9377,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9378,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9379,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9380,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9381,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9382,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9383,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9384,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9385,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9386,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9387,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9388,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9389,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9390,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9391,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9392,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9393,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9394,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9395,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9396,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9397,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9398,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9399,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9400,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9401,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9402,Aprendendo Python,livro,Programação,0,Guia completo para iniciantes em Python,Eric Matthes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9403,ML Avançado,livro,IA,2,Técnicas avançadas de machine learning,Aurélien Géron,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9404,Estatística Básica,livro,Estatística,0,Conceitos fundamentais de estatística,Mario Triola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9405,Deep Learning,vídeo,IA,1,Série sobre redes neurais profundas,Andrew Ng,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
9406,Gestão Ágil,artigo,Gestão,1,Metodologias ágeis para gerentes,Jeff Sutherland,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
9407,Segurança em Redes,livro,Segurança,2,Protegendo infraestruturas de rede,William Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9408,UX Moderno,artigo,UX,1,Princípios de design centrado no usuário,Don Norman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0
9409,Banco de Dados NoSQL,livro,BD,1,Bancos não relacionais modernos,Martin Fowler,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
9410,IoT Prático,vídeo,IoT,0,Projetos práticos de Internet das Coisas,Adafruit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9411,Introdução a Algoritmos,livro,Programação,0,Fundamentos de algoritmos e estruturas de dados,Thomas Cormen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
